2024.12.08 12:48:15 INFO  Started: Metals version 1.4.1 in folders '/home/sahil/adventofcode/2024/newscalaproject' for client Visual Studio Code 1.95.3.[0m
2024.12.08 12:48:59 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/zeroturnaround/zt-zip/1.17/zt-zip-1.17.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/test-agent/1.10.5/test-agent-1.10.5.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/zinc-classfile_2.12/1.10.4/zinc-classfile_2.12-1.10.4.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/ow2/asm/asm-analysis/9.7.1/asm-analysis-9.7.1.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.jar[0m
2024.12.08 12:48:59 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/outr/scribe_2.12/3.5.5/scribe_2.12-3.5.5.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/zeroturnaround/zt-zip/1.17/zt-zip-1.17.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/modules/scala-parser-combinators_2.12/1.1.2/scala-parser-combinators_2.12-1.1.2.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/ow2/asm/asm-analysis/9.7.1/asm-analysis-9.7.1.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalameta/parsers_2.12/4.9.9/parsers_2.12-4.9.9.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/jctools/jctools-core/2.1.2/jctools-core-2.1.2.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix-tail_2.12/3.2.0/monix-tail_2.12-3.2.0.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/io_2.12/1.10.1/io_2.12-1.10.1.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/outr/scribe_2.12/3.5.5/scribe_2.12-3.5.5.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/modules/scala-parser-combinators_2.12/1.1.2/scala-parser-combinators_2.12-1.1.2.jar[0m
2024.12.08 12:49:00 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar[0m
2024.12.08 12:49:02 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.jar[0m
2024.12.08 12:49:02 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/util-position_2.12/1.10.4/util-position_2.12-1.10.4.jar[0m
2024.12.08 12:49:02 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/util-position_2.12/1.10.4/util-position_2.12-1.10.4.jar[0m
2024.12.08 12:49:02 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/qos/logback/logback-classic/1.5.12/logback-classic-1.5.12.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/typelevel/macro-compat_2.12/1.1.1/macro-compat_2.12-1.1.1.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scalameta/parsers_2.12/4.9.9/parsers_2.12-4.9.9.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist_2.12/1.10.4/zinc-persist_2.12-1.10.4.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/qos/logback/logback-classic/1.5.12/logback-classic-1.5.12.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/jline/jline-terminal-jni/3.27.1/jline-terminal-jni-3.27.1.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/typelevel/macro-compat_2.12/1.1.1/macro-compat_2.12-1.1.1.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/jline/jline-terminal-jni/3.27.1/jline-terminal-jni-3.27.1.jar[0m
2024.12.08 12:49:03 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.jar[0m
2024.12.08 12:49:04 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist_2.12/1.10.4/zinc-persist_2.12-1.10.4.jar[0m
2024.12.08 12:49:04 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar[0m
2024.12.08 12:49:04 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix-tail_2.12/3.2.0/monix-tail_2.12-3.2.0.jar[0m
2024.12.08 12:49:04 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.jar[0m
2024.12.08 12:49:10 INFO  BSP server: Still downloading:[0m
2024.12.08 12:49:10 INFO  BSP server: https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.jar (68.81 %, 1308500 / 1901639)[0m
2024.12.08 12:49:10 INFO  BSP server: https://repo1.maven.org/maven2/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.jar (48.85 %, 397014 / 812704)[0m
2024.12.08 12:49:10 INFO  BSP server: https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar (46.69 %, 635803 / 1361845)[0m
2024.12.08 12:49:10 INFO  BSP server: https://repo1.maven.org/maven2/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.jar (44.90 %, 425984 / 948709)[0m
2024.12.08 12:49:10 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar (38.37 %, 1848468 / 4818064)[0m
2024.12.08 12:49:10 INFO  BSP server: https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar (38.21 %, 1276289 / 3340031)[0m
2024.12.08 12:49:10 INFO  BSP server: [0m
2024.12.08 12:49:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.jar[0m
2024.12.08 12:49:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/outr/perfolation_2.12/1.2.8/perfolation_2.12-1.2.8.jar[0m
2024.12.08 12:49:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/outr/perfolation_2.12/1.2.8/perfolation_2.12-1.2.8.jar[0m
2024.12.08 12:49:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/util-logging_2.12/1.10.4/util-logging_2.12-1.10.4.jar[0m
2024.12.08 12:49:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.jar[0m
2024.12.08 12:49:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.jar[0m
2024.12.08 12:49:16 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.jar[0m
2024.12.08 12:49:16 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.jar[0m
2024.12.08 12:49:16 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.jar[0m
2024.12.08 12:49:16 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalameta/common_2.12/4.9.9/common_2.12-4.9.9.jar[0m
2024.12.08 12:49:16 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/util-logging_2.12/1.10.4/util-logging_2.12-1.10.4.jar[0m
2024.12.08 12:49:16 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/compiler-interface/1.10.4/compiler-interface-1.10.4.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/util-control_2.12/1.10.4/util-control_2.12-1.10.4.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/compiler-interface/1.10.4/compiler-interface-1.10.4.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/util-control_2.12/1.10.4/util-control_2.12-1.10.4.jar[0m
2024.12.08 12:49:17 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.jar[0m
2024.12.08 12:49:23 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.jar[0m
2024.12.08 12:49:23 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.5/bloop-frontend_2.12-2.0.5.jar[0m
2024.12.08 12:49:23 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scalameta/common_2.12/4.9.9/common_2.12-4.9.9.jar[0m
2024.12.08 12:49:23 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix-eval_2.12/3.2.0/monix-eval_2.12-3.2.0.jar[0m
2024.12.08 12:49:26 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/typelevel/cats-kernel_2.12/2.1.1/cats-kernel_2.12-2.1.1.jar[0m
2024.12.08 12:49:26 INFO  BSP server: Downloading https://repo1.maven.org/maven2/net/jpountz/lz4/lz4/1.3.0/lz4-1.3.0.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix-eval_2.12/3.2.0/monix-eval_2.12-3.2.0.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/net/jpountz/lz4/lz4/1.3.0/lz4-1.3.0.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/gigahorse-apache-http_2.12/0.7.0/gigahorse-apache-http_2.12-0.7.0.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/gigahorse-apache-http_2.12/0.7.0/gigahorse-apache-http_2.12-0.7.0.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/scala-debug-adapter_2.12/4.2.1/scala-debug-adapter_2.12-4.2.1.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/typelevel/cats-core_2.12/2.1.1/cats-core_2.12-2.1.1.jar[0m
2024.12.08 12:49:27 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist-core-assembly/1.10.4/zinc-persist-core-assembly-1.10.4.jar[0m
2024.12.08 12:49:29 ERROR Timeout waiting for 'build/initialize' response[0m
2024.12.08 12:49:29 WARN  Retrying connection to the build server scala-cli[0m
2024.12.08 12:49:29 INFO  Running BSP server List(/home/sahil/.local/share/coursier/bin/.scala-cli.aux, bsp, --json-options, /home/sahil/adventofcode/2024/newscalaproject/.scala-build/ide-options-v2.json, --json-launcher-options, /home/sahil/adventofcode/2024/newscalaproject/.scala-build/ide-launcher-options.json, --envs-file, /home/sahil/adventofcode/2024/newscalaproject/.scala-build/ide-envs.json, /home/sahil/adventofcode/2024/newscalaproject)[0m
2024.12.08 12:49:29 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/sahil/adventofcode/2024/newscalaproject/.metals/bsp.trace.json or /home/sahil/.cache/metals/bsp.trace.json[0m
2024.12.08 12:49:30 WARN  Could not find semantic tokens for: file:///home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:30 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:30 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:30 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
Dec 08, 2024 12:49:32 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 16
2024.12.08 12:49:32 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:32 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:32 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
Dec 08, 2024 12:49:32 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 21
2024.12.08 12:49:32 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:33 WARN  no build target for: /home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:33 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar[0m
2024.12.08 12:49:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar[0m
2024.12.08 12:49:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/scala-debug-adapter_2.12/4.2.1/scala-debug-adapter_2.12-4.2.1.jar[0m
2024.12.08 12:49:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist-core-assembly/1.10.4/zinc-persist-core-assembly-1.10.4.jar[0m
2024.12.08 12:49:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.5/bloop-frontend_2.12-2.0.5.jar[0m
2024.12.08 12:49:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/gigahorse-core_2.12/0.7.0/gigahorse-core_2.12-0.7.0.jar[0m
2024.12.08 12:49:33 WARN  Could not find semantic tokens for: file:///home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:34 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:35 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/gigahorse-core_2.12/0.7.0/gigahorse-core_2.12-0.7.0.jar[0m
2024.12.08 12:49:35 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar[0m
2024.12.08 12:49:35 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:36 WARN  Could not find semantic tokens for: file:///home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:39 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/scala-debug-adapter_2.12/4.2.1/scala-debug-adapter_2.12-4.2.1.jar[0m
2024.12.08 12:49:39 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/jline/jline-terminal/3.27.1/jline-terminal-3.27.1.jar[0m
2024.12.08 12:49:41 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/bloop-frontend_2.12/2.0.5/bloop-frontend_2.12-2.0.5.jar[0m
2024.12.08 12:49:41 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.jar[0m
2024.12.08 12:49:41 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.jar[0m
2024.12.08 12:49:41 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/core-macros_2.12/1.10.4/core-macros_2.12-1.10.4.jar[0m
2024.12.08 12:49:43 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/core-macros_2.12/1.10.4/core-macros_2.12-1.10.4.jar[0m
2024.12.08 12:49:43 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/github/alexarchambault/case-app-util_2.12/2.0.6/case-app-util_2.12-2.0.6.jar[0m
2024.12.08 12:49:45 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/jline/jline-terminal/3.27.1/jline-terminal-3.27.1.jar[0m
2024.12.08 12:49:45 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar[0m
2024.12.08 12:49:45 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar[0m
2024.12.08 12:49:45 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/sjson-new-murmurhash_2.12/0.10.1/sjson-new-murmurhash_2.12-0.10.1.jar[0m
2024.12.08 12:49:45 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/github/alexarchambault/case-app-util_2.12/2.0.6/case-app-util_2.12-2.0.6.jar[0m
2024.12.08 12:49:45 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.10.2/librarymanagement-ivy_2.12-1.10.2.jar[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:47 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/sjson-new-murmurhash_2.12/0.10.1/sjson-new-murmurhash_2.12-0.10.1.jar[0m
2024.12.08 12:49:47 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.jar[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:47 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.jar[0m
2024.12.08 12:49:47 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/lihaoyi/sourcecode_2.12/0.4.2/sourcecode_2.12-0.4.2.jar[0m
2024.12.08 12:49:47 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
Dec 08, 2024 12:49:48 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 36
Dec 08, 2024 12:49:48 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 37
2024.12.08 12:49:48 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:48 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/lihaoyi/sourcecode_2.12/0.4.2/sourcecode_2.12-0.4.2.jar[0m
2024.12.08 12:49:48 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/lihaoyi/unroll-annotation_2.12/0.1.12/unroll-annotation_2.12-0.1.12.jar[0m
2024.12.08 12:49:49 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:48 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/lihaoyi/unroll-annotation_2.12/0.1.12/unroll-annotation_2.12-0.1.12.jar[0m
2024.12.08 12:49:48 INFO  BSP server: Downloading https://repo1.maven.org/maven2/ch/epfl/scala/directory-watcher/0.8.0+6-f651bd93/directory-watcher-0.8.0+6-f651bd93.jar[0m
2024.12.08 12:49:49 WARN  no build target for: /home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:49 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:49 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:50 WARN  Could not find semantic tokens for: file:///home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:50 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/directory-watcher/0.8.0+6-f651bd93/directory-watcher-0.8.0+6-f651bd93.jar[0m
2024.12.08 12:49:50 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.jar[0m
2024.12.08 12:49:50 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/eed3si9n/shaded-jawn-parser_2.12/1.3.2/shaded-jawn-parser_2.12-1.3.2.jar[0m
2024.12.08 12:49:50 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/google/errorprone/error_prone_annotations/2.27.0/error_prone_annotations-2.27.0.jar[0m
2024.12.08 12:49:50 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/zinc-persist-core-assembly/1.10.4/zinc-persist-core-assembly-1.10.4.jar[0m
2024.12.08 12:49:50 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/eed3si9n/shaded-apache-httpasyncclient/0.7.0/shaded-apache-httpasyncclient-0.7.0.jar[0m
2024.12.08 12:49:51 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/google/errorprone/error_prone_annotations/2.27.0/error_prone_annotations-2.27.0.jar[0m
2024.12.08 12:49:51 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/lmax/disruptor/3.4.2/disruptor-3.4.2.jar[0m
2024.12.08 12:49:52 INFO  no build target found for /home/sahil/adventofcode/2024/newscalaproject/day1.scala. Using presentation compiler with project's scala-library version: 3.3.4[0m
2024.12.08 12:49:52 WARN  Could not find semantic tokens for: file:///home/sahil/adventofcode/2024/newscalaproject/day1.scala[0m
2024.12.08 12:49:52 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/lmax/disruptor/3.4.2/disruptor-3.4.2.jar[0m
2024.12.08 12:49:52 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/zipkin/brave/brave/5.18.1/brave-5.18.1.jar[0m
2024.12.08 12:49:52 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.10.2/librarymanagement-ivy_2.12-1.10.2.jar[0m
2024.12.08 12:49:52 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc-apiinfo_2.12/1.10.4/zinc-apiinfo_2.12-1.10.4.jar[0m
2024.12.08 12:49:53 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar[0m
2024.12.08 12:49:53 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/github/alexarchambault/bleep/nailgun-server/1.0.7/nailgun-server-1.0.7.jar[0m
